Actual,Predicted,Probability_0,Probability_1,Metric,Value
False,False,0.9999954076552435,4.592344756502464e-06,,
False,False,0.9999026270870682,9.737291293179787e-05,,
False,False,0.9999986904936974,1.309506302624768e-06,,
False,False,0.9999968835269724,3.1164730276743143e-06,,
False,False,0.999999961742684,3.825731594223819e-08,,
False,False,0.9999664379452229,3.356205477713833e-05,,
False,False,0.9996816120737768,0.0003183879262231495,,
False,False,0.9998303324798742,0.00016966752012581105,,
False,False,0.9999987939224696,1.20607753044254e-06,,
False,False,0.9999962204345061,3.7795654939390803e-06,,
False,False,0.972758961691248,0.027241038308751988,,
True,True,0.012641145029257173,0.9873588549707428,,
False,False,0.9999961555313747,3.844468625343182e-06,,
False,False,0.9999964562841499,3.5437158501272326e-06,,
False,False,0.9999964134444896,3.586555510332137e-06,,
True,True,0.2759261633069118,0.7240738366930882,,
True,True,0.0016997641551069753,0.998300235844893,,
False,False,0.999984293016468,1.570698353206051e-05,,
False,False,0.9999921792143996,7.820785600365517e-06,,
False,False,0.9999968417064553,3.158293544649799e-06,,
False,False,0.9999251635554117,7.483644458824548e-05,,
False,False,0.9999993242481031,6.757518968817269e-07,,
False,False,0.9999975772568318,2.422743168155108e-06,,
False,False,0.9998711572237581,0.00012884277624189964,,
False,False,0.9999985202761456,1.4797238544848708e-06,,
False,False,0.9999989082814751,1.091718524938734e-06,,
False,False,0.9999951949651851,4.80503481497806e-06,,
False,False,0.9998375851406944,0.0001624148593055974,,
False,False,0.9999660655518212,3.393444817873434e-05,,
True,True,0.004311853938116728,0.9956881460618833,,
False,False,0.9999935099180091,6.49008199097374e-06,,
True,True,0.06845858554786699,0.931541414452133,,
True,True,6.228392431884e-05,0.9999377160756812,,
False,False,0.999877881788319,0.0001221182116810062,,
False,False,0.9999998951252733,1.0487472671251918e-07,,
True,True,0.0007744666903101161,0.9992255333096899,,
True,True,0.14987793916664705,0.850122060833353,,
False,False,0.9999616437701472,3.8356229852860964e-05,,
False,False,0.9999999267378682,7.326213179393811e-08,,
False,False,0.9999953864471839,4.613552816124171e-06,,
False,False,0.9999747239579702,2.5276042029864052e-05,,
True,True,0.002088411057515227,0.9979115889424848,,
False,False,0.9999981580879214,1.8419120785908225e-06,,
False,False,0.9996394172771587,0.00036058272284135185,,
False,False,0.9999857106647386,1.4289335261358716e-05,,
False,False,0.9999532444235679,4.67555764320946e-05,,
False,False,0.9999767632332409,2.3236766759072355e-05,,
False,False,0.9999666809428704,3.331905712950603e-05,,
False,False,0.999999895534282,1.0446571792505304e-07,,
False,False,0.9995409951950573,0.0004590048049426324,,
False,False,0.9990106198757318,0.0009893801242682155,,
False,False,0.9999996003643525,3.996356475092015e-07,,
False,False,0.9999999253839311,7.461606891534877e-08,,
False,False,0.9999979192165495,2.0807834505331153e-06,,
False,False,0.9999323097250812,6.769027491887415e-05,,
False,False,0.9999999256719266,7.432807336368678e-08,,
True,True,0.14957543921114203,0.850424560788858,,
False,False,0.9999997245475499,2.7545245012127224e-07,,
True,True,0.02297445874693904,0.977025541253061,,
False,False,0.9999987104584317,1.2895415682993073e-06,,
False,False,0.9999986845779625,1.3154220375444702e-06,,
False,False,0.9999960939290679,3.906070932108593e-06,,
False,False,0.9984394241424565,0.0015605758575435533,,
False,False,0.9997536256458996,0.0002463743541003567,,
False,False,0.9988468667587639,0.0011531332412361662,,
False,False,0.9998603655636675,0.00013963443633252523,,
False,False,0.9999970516932138,2.948306786151501e-06,,
False,False,0.9999395019770627,6.04980229372399e-05,,
False,False,0.9999931181171744,6.881882825644296e-06,,
False,False,0.99999859898288,1.4010171200281364e-06,,
True,True,0.004047444472489614,0.9959525555275104,,
False,False,0.9999891787243618,1.0821275638260735e-05,,
False,False,0.9999996084935392,3.915064607556261e-07,,
False,False,0.9999962158297643,3.7841702357190834e-06,,
False,False,0.9999882149776388,1.1785022361223543e-05,,
True,True,0.006645937709258476,0.9933540622907415,,
False,False,0.9999996588022759,3.4119772407027516e-07,,
False,False,0.9995286402019825,0.0004713597980174804,,
False,False,0.9998500345167879,0.00014996548321214332,,
False,False,0.9999998610016766,1.389983233639943e-07,,
False,False,0.9999974414316416,2.5585683583842202e-06,,
False,False,0.9999846807122795,1.5319287720467775e-05,,
False,False,0.9999875469304218,1.2453069578183097e-05,,
True,True,0.23714455311491967,0.7628554468850803,,
False,False,0.9987395607314168,0.0012604392685831717,,
False,False,0.9999846915772228,1.5308422777247838e-05,,
False,False,0.999684084520243,0.0003159154797569121,,
False,False,0.9999982423407604,1.7576592396193854e-06,,
False,False,0.999989644534889,1.0355465110983522e-05,,
False,False,0.9999999126341197,8.736588031616782e-08,,
False,False,0.9999927796780986,7.220321901369231e-06,,
False,False,0.9999755655382699,2.4434461730031213e-05,,
False,False,0.9999934009828775,6.599017122530428e-06,,
False,False,0.9999709837176929,2.901628230706768e-05,,
True,True,0.39130578392105964,0.6086942160789404,,
True,True,0.009065189219773173,0.9909348107802268,,
False,False,0.9999997742153015,2.2578469846891746e-07,,
False,False,0.999999971808158,2.8191841994020435e-08,,
False,False,0.9999946297131196,5.370286880427785e-06,,
False,False,0.9995559462870693,0.00044405371293060965,,
False,False,0.9999997025353288,2.974646711735386e-07,,
False,False,0.9999608469690145,3.9153030985408015e-05,,
False,False,0.9997214384875122,0.0002785615124878468,,
False,False,0.9999146606476873,8.533935231273376e-05,,
False,False,0.9999999953402112,4.659788808347763e-09,,
False,False,0.9995404345405164,0.00045956545948352533,,
True,False,0.6401392403948707,0.35986075960512937,,
False,False,0.9999995519701609,4.4802983907887605e-07,,
False,False,0.9999996760852986,3.23914701380307e-07,,
False,False,0.9999999282762776,7.172372236063582e-08,,
False,False,0.9999893959530882,1.0604046911811331e-05,,
False,False,0.9996782815503669,0.000321718449633189,,
False,False,0.9999986068716449,1.3931283550930405e-06,,
False,False,0.9999979162020809,2.083797919126653e-06,,
True,True,6.231989328031595e-06,0.999993768010672,,
False,False,0.9994095728743844,0.0005904271256156851,,
False,False,0.9997476493146348,0.0002523506853652335,,
False,False,0.9975148282328405,0.002485171767159491,,
False,False,0.999999873904292,1.2609570793821667e-07,,
False,False,0.9999934304768086,6.569523191479475e-06,,
False,False,0.9999905875066832,9.412493316711852e-06,,
True,True,0.05336862328016023,0.9466313767198398,,
False,False,0.5788293334863022,0.4211706665136978,,
False,False,0.9999481749604449,5.182503955509932e-05,,
False,False,0.9999901193580131,9.88064198696266e-06,,
False,False,0.9985693471280271,0.001430652871972813,,
False,False,0.999992351900552,7.648099447949682e-06,,
False,False,0.9999999395926761,6.04073239078061e-08,,
False,False,0.9997126078872786,0.00028739211272140586,,
False,False,0.9999994044510485,5.95548951474157e-07,,
False,False,0.999995760250015,4.239749984973085e-06,,
False,False,0.9998329672368803,0.00016703276311973525,,
